Control Number,T1,T2,T3,T4,T5,T6,T7,T1_init,T2_init,T3_init,T4_init,T5_init,T6_init,T7_init,J1,J2,J3,J4,J5,J6,J7,Cube x,Cube y,Cube w,V1,V2,V3,V4,V5,V6,V7,Cube x V,Cube y V,Cube w V,
1470,0.454735,-36.0895,3.78662,36.9622,1.46729,0.826613,-0.0300667,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104277,0.662712,0.170798,-1.11815,-0.13056,0.363926,0.0846061,0.8,0.02,0,0.0044128,0.0920261,0.00778362,0.160953,0.0428818,-0.111466,-0.00949596,3.85186e-34,0,4.57509e-17,
1471,0.456229,-36.0984,3.78497,36.9563,1.46072,0.825185,-0.0285341,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104259,0.66308,0.170828,-1.11751,-0.130377,0.363486,0.0845933,0.8,0.02,0,0.00450762,0.0919388,0.00749119,0.160726,0.0457637,-0.110034,-0.00319786,-4.44089e-19,0,1.55553e-16,
1472,0.457282,-36.1073,3.78388,36.9504,1.45697,0.824341,-0.0276973,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104241,0.663447,0.170858,-1.11687,-0.130191,0.363047,0.0845831,0.8,0.02,0,0.00449177,0.0918997,0.00751228,0.160736,0.0464532,-0.109693,-0.00257113,-4.44089e-19,0,3.66008e-17,
1473,0.458187,-36.1161,3.78302,36.9446,1.45408,0.823673,-0.027103,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104223,0.663814,0.170888,-1.11623,-0.130005,0.362609,0.0845733,0.8,0.02,0,0.00449561,0.0918422,0.00752663,0.160743,0.0465018,-0.109585,-0.00243518,3.85186e-34,0,-4.57509e-17,
1474,0.459046,-36.1249,3.78223,36.9387,1.45149,0.823082,-0.026566,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104205,0.664182,0.170918,-1.11558,-0.12982,0.362171,0.0845638,0.8,0.02,0,0.00450993,0.0917757,0.00752791,0.160734,0.0463465,-0.109545,-0.00236611,-4.44089e-19,4.44089e-19,9.15019e-18,
1475,0.459897,-36.1337,3.78147,36.9329,1.44901,0.822533,-0.0260199,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104187,0.664548,0.170948,-1.11494,-0.129635,0.361732,0.0845546,0.8,0.02,0,0.00452736,0.0917082,0.00752328,0.160714,0.0461239,-0.109531,-0.00231025,3.85186e-34,4.44089e-19,4.57509e-17,
1476,0.460749,-36.1424,3.78071,36.9271,1.44658,0.822009,-0.0254388,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104169,0.664915,0.170979,-1.1143,-0.129452,0.361294,0.0845456,0.8,0.02,0,0.00454523,0.0916433,0.00751596,0.160689,0.0458792,-0.10953,-0.00225551,4.44089e-19,4.44089e-19,-4.57509e-17,
1477,0.461608,-36.1512,3.77996,36.9213,1.44418,0.8215,-0.0248091,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104151,0.665281,0.171009,-1.11365,-0.129269,0.360856,0.0845368,0.8,0.02,0,0.0045627,0.0915819,0.00750715,0.16066,0.0456276,-0.109534,-0.00219794,4.44089e-19,0,-9.15019e-18,
1478,0.462473,-36.1599,3.7792,36.9155,1.44182,0.821006,-0.0241146,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104133,0.665647,0.171039,-1.11301,-0.129088,0.360418,0.0845282,0.8,0.02,0,0.00457953,0.0915244,0.00749733,0.160629,0.0453746,-0.109542,-0.00213576,4.44089e-19,4.44089e-19,2.74506e-17,
1479,0.463323,-36.1687,3.77848,36.9098,1.43954,0.820522,-0.0233204,0.502895,-36.4079,2.24731,28.8712,0.757594,1.10115,0.00181084,-0.104114,0.666013,0.171068,-1.11237,-0.128907,0.35998,0.08452,0.8,0.02,0,0.00459569,0.0914707,0.00748669,0.160596,0.0451226,-0.109552,-0.00206728,3.85186e-34,0,1.37253e-16,
1480,0.727759,-36.1102,3.68257,37.9688,1.30028,0.887598,0.405262,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.104096,0.666379,0.171098,-1.11173,-0.128728,0.359542,0.084512,0.8,0.02,0,0.00461103,0.0914205,0.00747553,0.160561,0.0448753,-0.109563,-0.00198915,4.44089e-19,4.44089e-19,2.74506e-17,
1481,0.724855,-36.119,3.68629,37.9586,1.30875,0.875015,0.397096,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.104071,0.666755,0.171124,-1.11106,-0.128587,0.359096,0.0846649,0.8,0.02,0,0.00618271,0.0940763,0.00638931,0.167426,0.0351185,-0.111257,0.0382289,2.17604e-17,-2.08722e-17,-2.09539e-15,
1482,0.723866,-36.1266,3.68719,37.9509,1.3103,0.867002,0.39303,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.104045,0.667133,0.171148,-1.11038,-0.128457,0.35866,0.084825,0.8,0.02,0,0.00659053,0.0945032,0.00613655,0.168981,0.0326716,-0.109146,0.0400074,9.76996e-18,-1.06581e-17,-9.8822e-16,
1483,0.723328,-36.1339,3.68747,37.9437,1.30945,0.862621,0.389995,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.104018,0.667511,0.171173,-1.1097,-0.128329,0.358229,0.0849838,0.8,0.02,0,0.00672714,0.0944424,0.00611613,0.169489,0.0318128,-0.107842,0.0397012,4.44089e-18,-4.88498e-18,-5.12411e-16,
1484,0.72292,-36.1411,3.6876,37.9367,1.30777,0.860016,0.38732,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.10399,0.667888,0.171198,-1.10903,-0.128204,0.3578,0.0851413,0.8,0.02,0,0.00679713,0.0942511,0.00613978,0.169716,0.031417,-0.107218,0.0393812,2.22045e-18,-2.66454e-18,-3.84308e-16,
1485,0.722555,-36.1483,3.68769,37.9297,1.30582,0.858208,0.384788,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.103963,0.668264,0.171222,-1.10835,-0.128079,0.357372,0.0852977,0.8,0.02,0,0.00684548,0.0940279,0.00617079,0.169841,0.0311675,-0.106933,0.039104,8.88178e-19,-1.33227e-18,-1.83004e-16,
1486,0.722209,-36.1554,3.68777,37.9227,1.30378,0.856759,0.382319,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.103936,0.668639,0.171247,-1.10767,-0.127955,0.356945,0.0854531,0.8,0.02,0,0.00688445,0.0938059,0.0062012,0.16992,0.0309647,-0.106801,0.0388466,7.70372e-34,-4.44089e-19,-9.15019e-17,
1487,0.721875,-36.1626,3.68786,37.9158,1.30172,0.855483,0.379884,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.103908,0.669014,0.171272,-1.10699,-0.127832,0.356518,0.0856075,0.8,0.02,0,0.00691812,0.0935968,0.00622911,0.169974,0.0307759,-0.106739,0.0385977,7.70372e-34,3.85186e-34,4.57509e-17,
1488,0.721548,-36.1698,3.68796,37.9089,1.29967,0.854301,0.37747,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.10388,0.669387,0.171297,-1.10631,-0.12771,0.356091,0.0857609,0.8,0.02,0,0.00694807,0.0934042,0.00625418,0.170012,0.0305903,-0.106711,0.0383529,4.44089e-19,3.85186e-34,6.40513e-17,
1489,0.721229,-36.177,3.68806,37.902,1.29764,0.853177,0.375075,0.500886,-36.4894,2.25233,28.8547,0.758964,1.10453,0.00182179,-0.103852,0.66976,0.171322,-1.10563,-0.127588,0.355664,0.0859133,0.8,0.02,0,0.00697501,0.0932285,0.00627648,0.170039,0.0304046,-0.106701,0.0381107,8.88178e-19,-4.44089e-19,1.28103e-16,
1490,0.743359,-36.2574,3.66305,37.8858,1.30829,0.860073,0.365345,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103824,0.670133,0.171347,-1.10495,-0.127467,0.355237,0.0860648,0.8,0.02,0,0.00699936,0.0930691,0.0062962,0.170056,0.0302178,-0.106702,0.0378705,4.44089e-19,3.85186e-34,1.18952e-16,
1491,0.743084,-36.2644,3.66304,37.879,1.30563,0.858825,0.363207,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103796,0.670504,0.171371,-1.10427,-0.127344,0.354813,0.0862125,0.8,0.02,0,0.00717082,0.0927332,0.0059898,0.169782,0.0308824,-0.106202,0.036924,4.44089e-19,4.44089e-19,2.74506e-17,
1492,0.742783,-36.2715,3.66308,37.872,1.30342,0.857757,0.360921,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103767,0.670874,0.171395,-1.10359,-0.12722,0.354388,0.0863592,0.8,0.02,0,0.0071972,0.0925319,0.00599786,0.16976,0.0308495,-0.106173,0.0366793,4.44089e-19,4.44089e-19,1.00652e-16,
1493,0.742469,-36.2786,3.66316,37.8651,1.30136,0.85669,0.358612,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103738,0.671243,0.171419,-1.10291,-0.127097,0.353963,0.086505,0.8,0.02,0,0.00721829,0.0923643,0.00601901,0.169768,0.0307045,-0.106191,0.0364521,4.44089e-19,4.44089e-19,1.55553e-16,
1494,0.742154,-36.2857,3.66325,37.8581,1.29936,0.855628,0.356306,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103709,0.671612,0.171443,-1.10223,-0.126975,0.353538,0.0866499,0.8,0.02,0,0.00723878,0.0922154,0.00603727,0.169775,0.0305309,-0.106211,0.0362216,4.44089e-19,8.88178e-19,2.01304e-16,
1495,0.741844,-36.2927,3.66335,37.8512,1.29739,0.854582,0.354012,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.10368,0.67198,0.171468,-1.10155,-0.126854,0.353113,0.0867939,0.8,0.02,0,0.00725789,0.0920814,0.00605286,0.169777,0.0303477,-0.106233,0.0359908,8.88178e-19,8.88178e-19,-1.83004e-17,
1496,0.741539,-36.2998,3.66346,37.8443,1.29544,0.853557,0.351733,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103651,0.672348,0.171492,-1.10087,-0.126733,0.352688,0.0869369,0.8,0.02,0,0.00727533,0.0919604,0.0060663,0.169774,0.0301607,-0.106258,0.0357609,8.88178e-19,8.88178e-19,3.66008e-17,
1497,0.741238,-36.3069,3.66358,37.8375,1.29352,0.852554,0.349471,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103622,0.672716,0.171516,-1.10019,-0.126613,0.352263,0.0870791,0.8,0.02,0,0.00729113,0.091851,0.0060779,0.169765,0.0299721,-0.106286,0.0355325,7.70372e-34,3.85186e-34,8.23517e-17,
1498,0.740944,-36.314,3.6637,37.8306,1.29161,0.851572,0.347227,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103592,0.673083,0.171541,-1.09951,-0.126494,0.351838,0.0872203,0.8,0.02,0,0.00730538,0.0917521,0.00608785,0.169751,0.0297825,-0.106317,0.0353057,4.44089e-19,4.44089e-19,-3.66008e-17,
1499,0.74066,-36.3212,3.66381,37.8238,1.28971,0.850613,0.345019,0.498877,-36.5707,2.25732,28.8381,0.760326,1.10787,0.0018325,-0.103563,0.673449,0.171565,-1.09883,-0.126376,0.351412,0.0873606,0.8,0.02,0,0.00731818,0.0916625,0.00609633,0.169732,0.0295923,-0.106352,0.0350808,7.70372e-34,3.85186e-34,3.66008e-17,
1500,0.76592,-36.4039,3.63391,37.8091,1.27785,0.850562,0.295439,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103534,0.673816,0.171589,-1.09816,-0.126258,0.350987,0.0875001,0.8,0.02,0,0.00732971,0.0915813,0.00610337,0.16971,0.0294018,-0.106389,0.0348593,4.44089e-19,3.85186e-34,-1.83004e-17,
1501,0.765458,-36.4107,3.63435,37.8024,1.27734,0.849725,0.29362,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103504,0.674181,0.171613,-1.09748,-0.126143,0.350561,0.087621,0.8,0.02,0,0.00751347,0.0913003,0.00580014,0.169461,0.028751,-0.106402,0.0302317,7.70372e-34,3.85186e-34,4.57509e-17,
1502,0.765171,-36.4177,3.63454,37.7955,1.27597,0.848869,0.291891,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103474,0.674545,0.171636,-1.0968,-0.12603,0.350135,0.08774,0.8,0.02,0,0.00754847,0.0911442,0.00577571,0.169394,0.0282843,-0.106511,0.029745,-4.44089e-19,4.44089e-19,7.32015e-17,
1503,0.764951,-36.4246,3.63466,37.7887,1.27432,0.847962,0.290267,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103443,0.674909,0.171659,-1.09612,-0.125918,0.349709,0.0878581,0.8,0.02,0,0.00756612,0.0910271,0.00577505,0.169362,0.0280013,-0.106586,0.0295462,7.70372e-34,3.85186e-34,3.66008e-17,
1504,0.764764,-36.4316,3.63475,37.7818,1.2726,0.847034,0.288706,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103413,0.675273,0.171682,-1.09545,-0.125807,0.349282,0.0879757,0.8,0.02,0,0.00757852,0.0909291,0.00577874,0.169338,0.027787,-0.10664,0.0293794,7.70372e-34,4.44089e-19,1.00652e-16,
1505,0.764597,-36.4386,3.63483,37.7749,1.27087,0.846105,0.287196,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103383,0.675637,0.171705,-1.09477,-0.125697,0.348856,0.0880926,0.8,0.02,0,0.00758859,0.0908433,0.00578311,0.169314,0.0275965,-0.106685,0.0292217,1.33227e-18,3.85186e-34,-8.23517e-17,
1506,0.764448,-36.4456,3.63492,37.7681,1.26915,0.845185,0.285736,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103352,0.676,0.171728,-1.09409,-0.125587,0.348429,0.0882088,0.8,0.02,0,0.00759734,0.0907668,0.00578704,0.169288,0.0274145,-0.106728,0.0290697,1.33227e-18,4.44089e-19,-4.57509e-17,
1507,0.764317,-36.4526,3.63501,37.7613,1.26745,0.844278,0.284328,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103322,0.676362,0.171751,-1.09341,-0.125478,0.348002,0.0883245,0.8,0.02,0,0.00760516,0.090698,0.00579021,0.169259,0.0272359,-0.106771,0.0289228,4.44089e-19,4.44089e-19,-9.15019e-18,
1508,0.764203,-36.4596,3.63511,37.7545,1.26578,0.843383,0.282975,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103291,0.676725,0.171774,-1.09274,-0.12537,0.347574,0.0884396,0.8,0.02,0,0.00761221,0.0906358,0.00579255,0.169228,0.0270594,-0.106815,0.0287813,7.70372e-34,3.85186e-34,3.66008e-17,
1509,0.764103,-36.4666,3.63522,37.7477,1.26412,0.842502,0.281638,0.496868,-36.6517,2.26227,28.8216,0.76168,1.11115,0.00184296,-0.103261,0.677087,0.171798,-1.09206,-0.125262,0.347147,0.0885542,0.8,0.02,0,0.00761861,0.0905794,0.0057941,0.169194,0.0268843,-0.106861,0.0286451,4.44089e-19,3.85186e-34,1.17097e-31,
1510,0.792743,-36.5512,3.6028,37.7344,1.2587,0.842744,0.256132,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.10323,0.677449,0.171821,-1.09138,-0.125155,0.346719,0.0886683,0.8,0.02,0,0.00762438,0.0905283,0.00579503,0.169157,0.02671,-0.106909,0.0285109,4.44089e-19,4.44089e-19,2.74506e-17,
1511,0.792372,-36.5579,3.60336,37.7276,1.25768,0.842076,0.254206,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.103199,0.67781,0.171843,-1.09071,-0.12505,0.346292,0.0887728,0.8,0.02,0,0.00782244,0.0902747,0.00544244,0.168893,0.0264205,-0.106904,0.0261244,-4.44089e-19,-4.44089e-19,9.15019e-17,
1512,0.792126,-36.5648,3.60371,37.7208,1.25619,0.841328,0.252287,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.103168,0.678171,0.171864,-1.09003,-0.124945,0.345864,0.0888759,0.8,0.02,0,0.00785039,0.0901438,0.00541677,0.168817,0.0260843,-0.10702,0.0257862,7.70372e-34,-4.44089e-19,1.00652e-16,
1513,0.791913,-36.5716,3.60401,37.7139,1.25453,0.840501,0.250379,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.103136,0.678531,0.171886,-1.08936,-0.124842,0.345435,0.0889782,0.8,0.02,0,0.0078623,0.090048,0.00541749,0.168777,0.0258464,-0.107102,0.025582,4.44089e-19,-4.44089e-19,1.00652e-16,
1514,0.791712,-36.5785,3.6043,37.707,1.25281,0.839643,0.248453,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.103105,0.678891,0.171908,-1.08868,-0.124739,0.345006,0.0890798,0.8,0.02,0,0.00787066,0.0899684,0.00542173,0.168744,0.0256483,-0.107161,0.0253891,8.88178e-19,4.44089e-19,5.49011e-17,
1515,0.791512,-36.5854,3.6046,37.7002,1.25108,0.838779,0.246495,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.103073,0.679251,0.171929,-1.08801,-0.124638,0.344578,0.0891806,0.8,0.02,0,0.00787751,0.089899,0.00542639,0.168713,0.0254632,-0.10721,0.0251959,8.88178e-19,4.44089e-19,8.23517e-17,
1516,0.791312,-36.5923,3.60489,37.6934,1.24933,0.837923,0.244496,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.103042,0.67961,0.171951,-1.08733,-0.124536,0.344149,0.0892806,0.8,0.02,0,0.00788344,0.0898371,0.00543073,0.16868,0.0252816,-0.107255,0.0249999,1.33227e-18,3.85186e-34,1.10934e-31,
1517,0.79111,-36.5991,3.6052,37.6866,1.24757,0.837081,0.242449,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.10301,0.679969,0.171973,-1.08666,-0.124436,0.343719,0.0893798,0.8,0.02,0,0.00788867,0.0897813,0.00543454,0.168645,0.0251003,-0.1073,0.0247999,8.88178e-19,3.85186e-34,1.83004e-17,
1518,0.790905,-36.606,3.60551,37.6798,1.2458,0.836258,0.240347,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.102979,0.680328,0.171995,-1.08598,-0.124336,0.34329,0.0894782,0.8,0.02,0,0.00789329,0.0897309,0.00543782,0.168608,0.0249179,-0.107345,0.0245952,8.88178e-19,4.44089e-19,5.49011e-17,
1519,0.790713,-36.6129,3.6058,37.6731,1.24401,0.835473,0.238218,0.494858,-36.7325,2.26718,28.805,0.763026,1.11439,0.00185319,-0.102947,0.680687,0.172016,-1.08531,-0.124237,0.34286,0.0895757,0.8,0.02,0,0.00789743,0.0896853,0.00544081,0.168569,0.0247357,-0.107391,0.0243851,8.88178e-19,4.44089e-19,-5.49011e-17,
1520,0.819571,-36.6992,3.57389,37.6615,1.25216,0.842888,0.242935,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102915,0.681045,0.172038,-1.08464,-0.124139,0.342431,0.0896724,0.8,0.02,0,0.00790125,0.089644,0.00544297,0.168528,0.0245495,-0.107436,0.0241722,4.44089e-19,8.88178e-19,-6.40513e-17,
1521,0.819478,-36.7059,3.574,37.6549,1.24981,0.842112,0.241578,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102883,0.681403,0.172058,-1.08396,-0.124039,0.342003,0.0897707,0.8,0.02,0,0.00809772,0.0894079,0.00505448,0.168219,0.0250411,-0.10699,0.0245789,7.70372e-34,8.88178e-19,-2.74506e-17,
1522,0.819405,-36.7126,3.57407,37.6481,1.24778,0.841493,0.240175,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102851,0.68176,0.172078,-1.08329,-0.123939,0.341575,0.0898687,0.8,0.02,0,0.00811656,0.0892978,0.00503772,0.168155,0.0249488,-0.106977,0.0244962,-4.44089e-19,3.85186e-34,9.15019e-18,
1523,0.819334,-36.7193,3.57416,37.6414,1.24584,0.840865,0.23878,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102818,0.682117,0.172099,-1.08262,-0.12384,0.341147,0.0899661,0.8,0.02,0,0.00812602,0.0892134,0.0050436,0.168123,0.0247788,-0.107,0.0243617,-4.44089e-19,3.85186e-34,6.40513e-17,
1524,0.819271,-36.726,3.57426,37.6347,1.24395,0.840231,0.237409,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102785,0.682474,0.172119,-1.08195,-0.123742,0.340719,0.090063,0.8,0.02,0,0.0081351,0.08914,0.00504926,0.168096,0.0245927,-0.107022,0.0242226,-4.44089e-19,4.44089e-19,1.09802e-16,
1525,0.819218,-36.7327,3.57437,37.628,1.24208,0.839602,0.236071,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102753,0.68283,0.172139,-1.08127,-0.123644,0.340291,0.0901594,0.8,0.02,0,0.00814371,0.0890744,0.00505375,0.168066,0.0244023,-0.107042,0.0240851,4.44089e-19,-4.44089e-19,-9.15019e-18,
1526,0.819176,-36.7394,3.57448,37.6213,1.24023,0.838985,0.23477,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.10272,0.683186,0.172159,-1.0806,-0.123547,0.339862,0.0902552,0.8,0.02,0,0.0081517,0.0890154,0.00505727,0.168035,0.0242111,-0.107061,0.0239507,-4.44089e-19,3.85186e-34,4.57509e-17,
1527,0.819147,-36.7461,3.57459,37.6146,1.23841,0.838381,0.233512,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102688,0.683542,0.172179,-1.07993,-0.123451,0.339434,0.0903505,0.8,0.02,0,0.00815905,0.088962,0.00505994,0.168001,0.0240201,-0.107081,0.02382,-8.88178e-19,4.44089e-19,1.00652e-16,
1528,0.819131,-36.7528,3.57471,37.6079,1.23661,0.837789,0.2323,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102655,0.683898,0.1722,-1.07926,-0.123356,0.339006,0.0904452,0.8,0.02,0,0.00816579,0.0889137,0.00506186,0.167964,0.0238298,-0.107103,0.0236935,-4.44089e-19,3.85186e-34,1.28103e-16,
1529,0.819126,-36.7595,3.57483,37.6013,1.23482,0.837211,0.231119,0.49285,-36.8129,2.27204,28.7884,0.764364,1.11758,0.00186318,-0.102622,0.684253,0.17222,-1.07859,-0.123261,0.338577,0.0905395,0.8,0.02,0,0.00817198,0.08887,0.0050631,0.167926,0.0236407,-0.107125,0.0235716,7.70372e-34,3.85186e-34,1.83004e-17,
1530,0.844421,-36.8474,3.54587,37.5907,1.23726,0.860891,0.244438,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.10259,0.684608,0.17224,-1.07791,-0.123168,0.338149,0.0906333,0.8,0.02,0,0.00817764,0.0888303,0.00506378,0.167886,0.0234524,-0.107148,0.0234529,4.44089e-19,3.85186e-34,6.40513e-17,
1531,0.844304,-36.8539,3.54616,37.584,1.2356,0.858569,0.242745,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102556,0.684963,0.172259,-1.07724,-0.123073,0.337725,0.090732,0.8,0.02,0,0.00834942,0.0885994,0.00472056,0.167505,0.0236222,-0.105786,0.0246793,4.44089e-19,-4.44089e-19,1.09802e-16,
1532,0.844232,-36.8604,3.54636,37.5772,1.23386,0.857371,0.241197,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102523,0.685317,0.172278,-1.07657,-0.122979,0.337303,0.0908305,0.8,0.02,0,0.00837195,0.0885067,0.00470139,0.167463,0.0234315,-0.105491,0.0246129,8.88178e-19,-4.44089e-19,1.37253e-16,
1533,0.844172,-36.8669,3.54656,37.5704,1.23207,0.856494,0.239708,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102489,0.68567,0.172297,-1.0759,-0.122886,0.336882,0.0909283,0.8,0.02,0,0.00838267,0.0884296,0.00470566,0.16745,0.0232318,-0.105413,0.0244634,1.33227e-18,3.85186e-34,9.15019e-18,
1534,0.844121,-36.8735,3.54675,37.5636,1.23026,0.855739,0.238254,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102456,0.686024,0.172316,-1.07523,-0.122794,0.33646,0.0910256,0.8,0.02,0,0.0083912,0.0883571,0.00471112,0.167433,0.0230402,-0.105396,0.0243137,8.88178e-19,3.85186e-34,2.74506e-17,
1535,0.844075,-36.88,3.54695,37.5568,1.22846,0.85504,0.23683,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102422,0.686377,0.172334,-1.07456,-0.122703,0.336039,0.0911223,0.8,0.02,0,0.00839862,0.0882896,0.00471604,0.167409,0.0228527,-0.105401,0.0241675,8.88178e-19,-4.44089e-19,9.15019e-18,
1536,0.844035,-36.8865,3.54714,37.5501,1.22667,0.854373,0.235434,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102388,0.68673,0.172353,-1.0739,-0.122612,0.335617,0.0912184,0.8,0.02,0,0.00840529,0.0882277,0.00472027,0.167381,0.0226668,-0.105415,0.0240244,8.88178e-19,-4.44089e-19,1.37253e-16,
1537,0.844001,-36.893,3.54734,37.5433,1.2249,0.853727,0.234069,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102355,0.687083,0.172372,-1.07323,-0.122522,0.335195,0.0913139,0.8,0.02,0,0.00841136,0.0881713,0.00472381,0.167349,0.0224817,-0.105434,0.0238843,7.70372e-34,-4.44089e-19,7.32015e-17,
1538,0.843968,-36.8995,3.54755,37.5366,1.22314,0.853093,0.232742,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102321,0.687435,0.172391,-1.07256,-0.122433,0.334773,0.0914089,0.8,0.02,0,0.00841693,0.0881201,0.0047267,0.167315,0.0222972,-0.105456,0.0237473,4.44089e-19,3.85186e-34,-3.66008e-17,
1539,0.843924,-36.9061,3.54778,37.5299,1.22144,0.852451,0.231472,0.490844,-36.8932,2.27687,28.7718,0.765693,1.12073,0.00187294,-0.102287,0.687787,0.17241,-1.07189,-0.122345,0.334351,0.0915033,0.8,0.02,0,0.00842202,0.0880737,0.004729,0.167278,0.0221138,-0.105481,0.023614,4.44089e-19,4.44089e-19,9.15019e-18,
1540,0.81155,-36.8104,3.45771,37.3833,1.23773,0.814903,0.21252,0.48884,-36.9731,2.28166,28.7552,0.767015,1.12384,0.00188247,-0.102254,0.68814,0.172429,-1.07122,-0.122257,0.333929,0.0915973,0.8,0.02,0,0.00842657,0.0880316,0.0047309,0.167239,0.0219333,-0.105508,0.0234861,4.44089e-19,8.88178e-19,6.40513e-17,
1541,0.811726,-36.8172,3.45802,37.3771,1.23492,0.817771,0.211853,0.48884,-36.9731,2.28166,28.7552,0.767015,1.12384,0.00188247,-0.102219,0.688491,0.172446,-1.07055,-0.122164,0.333502,0.0916839,0.8,0.02,0,0.00858817,0.0878343,0.00418897,0.166692,0.023206,-0.106841,0.02166,4.44089e-19,4.44089e-19,-2.74506e-17,
